Date,incident_date,incident_subcategory,incident_id,Year
2022-08-05,2022-08-05,Shoplifting,2,2022
2022-08-06,2022-08-06,Auto Parts,2,2022
2022-08-06,2022-08-06,Bicycle,1,2022
2022-08-06,2022-08-06,From Building,5,2022
2022-08-06,2022-08-06,From Vehicle,100,2022
2022-08-06,2022-08-06,Other,43,2022
2022-08-06,2022-08-06,Pickpocket,3,2022
2022-08-06,2022-08-06,Shoplifting,6,2022
2022-08-07,2022-08-07,Auto Parts,2,2022
2022-08-07,2022-08-07,From Building,6,2022
2022-08-07,2022-08-07,From Vehicle,67,2022
2022-08-07,2022-08-07,Other,50,2022
2022-08-07,2022-08-07,Pickpocket,4,2022
2022-08-07,2022-08-07,Shoplifting,1,2022
2022-08-08,2022-08-08,From Building,4,2022
2022-08-08,2022-08-08,From Vehicle,77,2022
2022-08-08,2022-08-08,Other,41,2022
2022-08-08,2022-08-08,Pickpocket,1,2022
2022-08-08,2022-08-08,Shoplifting,4,2022
2022-08-09,2022-08-09,Auto Parts,3,2022
2022-08-09,2022-08-09,Bicycle,1,2022
2022-08-09,2022-08-09,From Building,7,2022
2022-08-09,2022-08-09,From Vehicle,65,2022
2022-08-09,2022-08-09,Other,20,2022
2022-08-09,2022-08-09,Pickpocket,1,2022
2022-08-09,2022-08-09,Purse Snatch,1,2022
2022-08-09,2022-08-09,Shoplifting,3,2022
2022-08-10,2022-08-10,Auto Parts,1,2022
2022-08-10,2022-08-10,Bicycle,3,2022
2022-08-10,2022-08-10,From Building,6,2022
2022-08-10,2022-08-10,From Vehicle,62,2022
2022-08-10,2022-08-10,Other,32,2022
2022-08-10,2022-08-10,Pickpocket,3,2022
2022-08-10,2022-08-10,Shoplifting,9,2022
2022-08-11,2022-08-11,Bicycle,2,2022
2022-08-11,2022-08-11,From Building,4,2022
2022-08-11,2022-08-11,From Vehicle,70,2022
2022-08-11,2022-08-11,Other,24,2022
2022-08-11,2022-08-11,Pickpocket,2,2022
2022-08-11,2022-08-11,Shoplifting,9,2022
2022-08-12,2022-08-12,From Building,5,2022
2022-08-12,2022-08-12,From Vehicle,69,2022
2022-08-12,2022-08-12,Other,36,2022
2022-08-12,2022-08-12,Pickpocket,2,2022
2022-08-12,2022-08-12,Shoplifting,3,2022
2022-08-13,2022-08-13,Auto Parts,3,2022
2022-08-13,2022-08-13,Bicycle,2,2022
2022-08-13,2022-08-13,From Building,1,2022
2022-08-13,2022-08-13,From Vehicle,51,2022
2022-08-13,2022-08-13,Other,18,2022
2022-08-13,2022-08-13,Shoplifting,2,2022
2022-08-14,2022-08-14,Auto Parts,4,2022
2022-08-14,2022-08-14,From Vehicle,69,2022
2022-08-14,2022-08-14,Other,25,2022
2022-08-14,2022-08-14,Shoplifting,5,2022
2022-08-15,2022-08-15,Auto Parts,4,2022
2022-08-15,2022-08-15,Bicycle,2,2022
2022-08-15,2022-08-15,From Building,3,2022
2022-08-15,2022-08-15,From Vehicle,65,2022
2022-08-15,2022-08-15,Other,28,2022
2022-08-15,2022-08-15,Pickpocket,1,2022
2022-08-15,2022-08-15,Shoplifting,11,2022
2022-08-16,2022-08-16,Auto Parts,5,2022
2022-08-16,2022-08-16,From Building,6,2022
2022-08-16,2022-08-16,From Vehicle,51,2022
2022-08-16,2022-08-16,Other,24,2022
2022-08-16,2022-08-16,Pickpocket,1,2022
2022-08-16,2022-08-16,Shoplifting,9,2022
2022-08-17,2022-08-17,Auto Parts,1,2022
2022-08-17,2022-08-17,Bicycle,1,2022
2022-08-17,2022-08-17,From Building,6,2022
2022-08-17,2022-08-17,From Vehicle,81,2022
2022-08-17,2022-08-17,Other,32,2022
2022-08-17,2022-08-17,Pickpocket,1,2022
2022-08-17,2022-08-17,Shoplifting,6,2022
2022-08-18,2022-08-18,Auto Parts,1,2022
2022-08-18,2022-08-18,Bicycle,1,2022
2022-08-18,2022-08-18,From Building,8,2022
2022-08-18,2022-08-18,From Vehicle,83,2022
2022-08-18,2022-08-18,Other,29,2022
2022-08-18,2022-08-18,Shoplifting,3,2022
2022-08-19,2022-08-19,From Building,1,2022
2022-08-19,2022-08-19,From Vehicle,62,2022
2022-08-19,2022-08-19,Other,30,2022
2022-08-19,2022-08-19,Pickpocket,4,2022
2022-08-19,2022-08-19,Shoplifting,12,2022
2022-08-20,2022-08-20,Auto Parts,1,2022
2022-08-20,2022-08-20,Bicycle,1,2022
2022-08-20,2022-08-20,From Building,4,2022
2022-08-20,2022-08-20,From Vehicle,65,2022
2022-08-20,2022-08-20,Other,25,2022
2022-08-20,2022-08-20,Pickpocket,3,2022
2022-08-20,2022-08-20,Shoplifting,5,2022
2022-08-21,2022-08-21,From Building,2,2022
2022-08-21,2022-08-21,From Vehicle,62,2022
2022-08-21,2022-08-21,Other,22,2022
2022-08-21,2022-08-21,Pickpocket,1,2022
2022-08-21,2022-08-21,Shoplifting,2,2022
2022-08-22,2022-08-22,Auto Parts,3,2022
2022-08-22,2022-08-22,Bicycle,1,2022
2022-08-22,2022-08-22,From Building,2,2022
2022-08-22,2022-08-22,From Vehicle,57,2022
2022-08-22,2022-08-22,Other,21,2022
2022-08-22,2022-08-22,Pickpocket,1,2022
2022-08-22,2022-08-22,Purse Snatch,1,2022
2022-08-22,2022-08-22,Shoplifting,10,2022
2022-08-23,2022-08-23,Auto Parts,3,2022
2022-08-23,2022-08-23,Bicycle,2,2022
2022-08-23,2022-08-23,From Vehicle,53,2022
2022-08-23,2022-08-23,Other,16,2022
2022-08-23,2022-08-23,Pickpocket,1,2022
2022-08-23,2022-08-23,Shoplifting,9,2022
2022-08-24,2022-08-24,Auto Parts,5,2022
2022-08-24,2022-08-24,Bicycle,1,2022
2022-08-24,2022-08-24,From Building,4,2022
2022-08-24,2022-08-24,From Vehicle,74,2022
2022-08-24,2022-08-24,Other,23,2022
2022-08-24,2022-08-24,Shoplifting,9,2022
2022-08-25,2022-08-25,Auto Parts,4,2022
2022-08-25,2022-08-25,Bicycle,1,2022
2022-08-25,2022-08-25,From Building,10,2022
2022-08-25,2022-08-25,From Vehicle,76,2022
2022-08-25,2022-08-25,Other,17,2022
2022-08-25,2022-08-25,Purse Snatch,1,2022
2022-08-25,2022-08-25,Shoplifting,4,2022
2022-08-26,2022-08-26,Auto Parts,2,2022
2022-08-26,2022-08-26,Bicycle,2,2022
2022-08-26,2022-08-26,From Building,10,2022
2022-08-26,2022-08-26,From Vehicle,96,2022
2022-08-26,2022-08-26,Other,28,2022
2022-08-26,2022-08-26,Pickpocket,2,2022
2022-08-26,2022-08-26,Shoplifting,2,2022
2022-08-27,2022-08-27,Auto Parts,1,2022
2022-08-27,2022-08-27,From Building,5,2022
2022-08-27,2022-08-27,From Vehicle,86,2022
2022-08-27,2022-08-27,Other,29,2022
2022-08-27,2022-08-27,Pickpocket,1,2022
2022-08-27,2022-08-27,Shoplifting,12,2022
2022-08-28,2022-08-28,Auto Parts,6,2022
2022-08-28,2022-08-28,From Building,5,2022
2022-08-28,2022-08-28,From Vehicle,66,2022
2022-08-28,2022-08-28,Other,30,2022
2022-08-28,2022-08-28,Pickpocket,1,2022
2022-08-28,2022-08-28,Shoplifting,7,2022
2022-08-29,2022-08-29,Auto Parts,2,2022
2022-08-29,2022-08-29,Bicycle,1,2022
2022-08-29,2022-08-29,From Building,3,2022
2022-08-29,2022-08-29,From Vehicle,83,2022
2022-08-29,2022-08-29,Other,25,2022
2022-08-29,2022-08-29,Pickpocket,1,2022
2022-08-29,2022-08-29,Shoplifting,10,2022
2022-08-30,2022-08-30,Auto Parts,2,2022
2022-08-30,2022-08-30,From Building,8,2022
2022-08-30,2022-08-30,From Vehicle,55,2022
2022-08-30,2022-08-30,Other,14,2022
2022-08-30,2022-08-30,Pickpocket,1,2022
2022-08-30,2022-08-30,Shoplifting,10,2022
2022-08-31,2022-08-31,Auto Parts,2,2022
2022-08-31,2022-08-31,Bicycle,2,2022
2022-08-31,2022-08-31,From Building,3,2022
2022-08-31,2022-08-31,From Vehicle,74,2022
2022-08-31,2022-08-31,Other,32,2022
2022-08-31,2022-08-31,Pickpocket,1,2022
2022-08-31,2022-08-31,Shoplifting,6,2022
2022-09-01,2022-09-01,Auto Parts,3,2022
2022-09-01,2022-09-01,Bicycle,2,2022
2022-09-01,2022-09-01,From Building,5,2022
2022-09-01,2022-09-01,From Vehicle,94,2022
2022-09-01,2022-09-01,Other,29,2022
2022-09-01,2022-09-01,Shoplifting,9,2022
2022-09-02,2022-09-02,Auto Parts,3,2022
2022-09-02,2022-09-02,Bicycle,3,2022
2022-09-02,2022-09-02,From Building,5,2022
2022-09-02,2022-09-02,From Vehicle,106,2022
2022-09-02,2022-09-02,Other,36,2022
2022-09-02,2022-09-02,Pickpocket,2,2022
2022-09-02,2022-09-02,Shoplifting,2,2022
2022-09-03,2022-09-03,Auto Parts,1,2022
2022-09-03,2022-09-03,Bicycle,1,2022
2022-09-03,2022-09-03,From Building,4,2022
2022-09-03,2022-09-03,From Vehicle,105,2022
2022-09-03,2022-09-03,Other,39,2022
2022-09-03,2022-09-03,Pickpocket,2,2022
2022-09-03,2022-09-03,Shoplifting,5,2022
2022-09-04,2022-09-04,Auto Parts,2,2022
2022-09-04,2022-09-04,Bicycle,1,2022
2022-09-04,2022-09-04,From Building,3,2022
2022-09-04,2022-09-04,From Vehicle,111,2022
2022-09-04,2022-09-04,Other,34,2022
2022-09-04,2022-09-04,Pickpocket,1,2022
2022-09-04,2022-09-04,Shoplifting,10,2022
2022-09-05,2022-09-05,Auto Parts,4,2022
2022-09-05,2022-09-05,Bicycle,1,2022
2022-09-05,2022-09-05,From Building,2,2022
2022-09-05,2022-09-05,From Vehicle,107,2022
2022-09-05,2022-09-05,Other,23,2022
2022-09-05,2022-09-05,Pickpocket,1,2022
2022-09-05,2022-09-05,Shoplifting,7,2022
2022-09-06,2022-09-06,Auto Parts,3,2022
2022-09-06,2022-09-06,From Building,2,2022
2022-09-06,2022-09-06,From Vehicle,64,2022
2022-09-06,2022-09-06,Other,13,2022
2022-09-06,2022-09-06,Shoplifting,2,2022
2022-09-07,2022-09-07,Auto Parts,5,2022
2022-09-07,2022-09-07,Bicycle,2,2022
2022-09-07,2022-09-07,From Building,2,2022
2022-09-07,2022-09-07,From Vehicle,100,2022
2022-09-07,2022-09-07,Other,22,2022
2022-09-07,2022-09-07,Pickpocket,1,2022
2022-09-07,2022-09-07,Shoplifting,2,2022
2022-09-08,2022-09-08,Auto Parts,9,2022
2022-09-08,2022-09-08,Bicycle,1,2022
2022-09-08,2022-09-08,From Building,7,2022
2022-09-08,2022-09-08,From Vehicle,94,2022
2022-09-08,2022-09-08,Other,22,2022
2022-09-08,2022-09-08,Shoplifting,7,2022
2022-09-09,2022-09-09,Auto Parts,6,2022
2022-09-09,2022-09-09,Bicycle,1,2022
2022-09-09,2022-09-09,From Building,4,2022
2022-09-09,2022-09-09,From Vehicle,78,2022
2022-09-09,2022-09-09,Other,21,2022
2022-09-09,2022-09-09,Pickpocket,3,2022
2022-09-09,2022-09-09,Shoplifting,6,2022
2022-09-10,2022-09-10,Auto Parts,1,2022
2022-09-10,2022-09-10,Bicycle,1,2022
2022-09-10,2022-09-10,From Building,10,2022
2022-09-10,2022-09-10,From Vehicle,78,2022
2022-09-10,2022-09-10,Other,18,2022
2022-09-10,2022-09-10,Shoplifting,2,2022
2022-09-11,2022-09-11,Auto Parts,2,2022
2022-09-11,2022-09-11,Bicycle,1,2022
2022-09-11,2022-09-11,From Building,6,2022
2022-09-11,2022-09-11,From Vehicle,80,2022
2022-09-11,2022-09-11,Other,17,2022
2022-09-11,2022-09-11,Pickpocket,1,2022
2022-09-11,2022-09-11,Shoplifting,2,2022
2022-09-12,2022-09-12,Auto Parts,3,2022
2022-09-12,2022-09-12,Bicycle,2,2022
2022-09-12,2022-09-12,From Building,4,2022
2022-09-12,2022-09-12,From Vehicle,79,2022
2022-09-12,2022-09-12,Other,24,2022
2022-09-12,2022-09-12,Shoplifting,6,2022
2022-09-13,2022-09-13,Auto Parts,3,2022
2022-09-13,2022-09-13,Bicycle,2,2022
2022-09-13,2022-09-13,From Building,7,2022
2022-09-13,2022-09-13,From Vehicle,52,2022
2022-09-13,2022-09-13,Other,24,2022
2022-09-13,2022-09-13,Shoplifting,5,2022
2022-09-14,2022-09-14,Auto Parts,3,2022
2022-09-14,2022-09-14,Bicycle,3,2022
2022-09-14,2022-09-14,From Building,7,2022
2022-09-14,2022-09-14,From Vehicle,67,2022
2022-09-14,2022-09-14,Other,23,2022
2022-09-14,2022-09-14,Pickpocket,1,2022
2022-09-14,2022-09-14,Shoplifting,5,2022
2022-09-15,2022-09-15,Auto Parts,4,2022
2022-09-15,2022-09-15,From Building,7,2022
2022-09-15,2022-09-15,From Vehicle,84,2022
2022-09-15,2022-09-15,Other,27,2022
2022-09-15,2022-09-15,Shoplifting,3,2022
2022-09-16,2022-09-16,Auto Parts,14,2022
2022-09-16,2022-09-16,From Building,7,2022
2022-09-16,2022-09-16,From Vehicle,90,2022
2022-09-16,2022-09-16,Other,32,2022
2022-09-16,2022-09-16,Pickpocket,3,2022
2022-09-16,2022-09-16,Shoplifting,7,2022
2022-09-17,2022-09-17,Auto Parts,3,2022
2022-09-17,2022-09-17,Bicycle,1,2022
2022-09-17,2022-09-17,From Building,5,2022
2022-09-17,2022-09-17,From Vehicle,78,2022
2022-09-17,2022-09-17,Other,22,2022
2022-09-17,2022-09-17,Pickpocket,1,2022
2022-09-17,2022-09-17,Shoplifting,8,2022
2022-09-18,2022-09-18,Auto Parts,2,2022
2022-09-18,2022-09-18,Bicycle,1,2022
2022-09-18,2022-09-18,From Building,3,2022
2022-09-18,2022-09-18,From Vehicle,58,2022
2022-09-18,2022-09-18,Other,17,2022
2022-09-18,2022-09-18,Pickpocket,2,2022
2022-09-18,2022-09-18,Shoplifting,4,2022
2022-09-19,2022-09-19,Auto Parts,3,2022
2022-09-19,2022-09-19,From Building,4,2022
2022-09-19,2022-09-19,From Vehicle,89,2022
2022-09-19,2022-09-19,Other,24,2022
2022-09-19,2022-09-19,Shoplifting,6,2022
2022-09-20,2022-09-20,Auto Parts,4,2022
2022-09-20,2022-09-20,Bicycle,2,2022
2022-09-20,2022-09-20,From Building,9,2022
2022-09-20,2022-09-20,From Vehicle,62,2022
2022-09-20,2022-09-20,Other,26,2022
2022-09-20,2022-09-20,Pickpocket,1,2022
2022-09-20,2022-09-20,Shoplifting,3,2022
2022-09-21,2022-09-21,Auto Parts,3,2022
2022-09-21,2022-09-21,From Building,9,2022
2022-09-21,2022-09-21,From Vehicle,107,2022
2022-09-21,2022-09-21,Other,36,2022
2022-09-21,2022-09-21,Pickpocket,1,2022
2022-09-21,2022-09-21,Shoplifting,12,2022
2022-09-22,2022-09-22,Auto Parts,2,2022
2022-09-22,2022-09-22,Bicycle,5,2022
2022-09-22,2022-09-22,From Building,3,2022
2022-09-22,2022-09-22,From Vehicle,94,2022
2022-09-22,2022-09-22,Other,35,2022
2022-09-22,2022-09-22,Shoplifting,8,2022
2022-09-23,2022-09-23,Auto Parts,3,2022
2022-09-23,2022-09-23,Bicycle,1,2022
2022-09-23,2022-09-23,From Building,7,2022
2022-09-23,2022-09-23,From Vehicle,109,2022
2022-09-23,2022-09-23,Other,35,2022
2022-09-23,2022-09-23,Pickpocket,2,2022
2022-09-23,2022-09-23,Purse Snatch,1,2022
2022-09-23,2022-09-23,Shoplifting,8,2022
2022-09-24,2022-09-24,Auto Parts,5,2022
2022-09-24,2022-09-24,Bicycle,2,2022
2022-09-24,2022-09-24,From Building,6,2022
2022-09-24,2022-09-24,From Vehicle,87,2022
2022-09-24,2022-09-24,Other,38,2022
2022-09-24,2022-09-24,Pickpocket,1,2022
2022-09-24,2022-09-24,Shoplifting,7,2022
2022-09-25,2022-09-25,Auto Parts,1,2022
2022-09-25,2022-09-25,Bicycle,1,2022
2022-09-25,2022-09-25,From Building,3,2022
2022-09-25,2022-09-25,From Vehicle,76,2022
2022-09-25,2022-09-25,Other,45,2022
2022-09-25,2022-09-25,Pickpocket,2,2022
2022-09-25,2022-09-25,Shoplifting,7,2022
2022-09-26,2022-09-26,Auto Parts,3,2022
2022-09-26,2022-09-26,From Building,5,2022
2022-09-26,2022-09-26,From Vehicle,71,2022
2022-09-26,2022-09-26,Other,35,2022
2022-09-26,2022-09-26,Pickpocket,2,2022
2022-09-26,2022-09-26,Shoplifting,10,2022
2022-09-27,2022-09-27,Auto Parts,5,2022
2022-09-27,2022-09-27,Bicycle,1,2022
2022-09-27,2022-09-27,From Building,3,2022
2022-09-27,2022-09-27,From Vehicle,83,2022
2022-09-27,2022-09-27,Other,20,2022
2022-09-27,2022-09-27,Purse Snatch,1,2022
2022-09-27,2022-09-27,Shoplifting,6,2022
2022-09-28,2022-09-28,Auto Parts,4,2022
2022-09-28,2022-09-28,Bicycle,1,2022
2022-09-28,2022-09-28,From Building,6,2022
2022-09-28,2022-09-28,From Vehicle,106,2022
2022-09-28,2022-09-28,Other,25,2022
2022-09-28,2022-09-28,Pickpocket,1,2022
2022-09-28,2022-09-28,Shoplifting,4,2022
2022-09-29,2022-09-29,Auto Parts,6,2022
2022-09-29,2022-09-29,Bicycle,5,2022
2022-09-29,2022-09-29,From Building,3,2022
2022-09-29,2022-09-29,From Vehicle,92,2022
2022-09-29,2022-09-29,Other,22,2022
2022-09-29,2022-09-29,Shoplifting,6,2022
2022-09-30,2022-09-30,Auto Parts,12,2022
2022-09-30,2022-09-30,From Building,9,2022
2022-09-30,2022-09-30,From Vehicle,70,2022
2022-09-30,2022-09-30,Other,20,2022
2022-09-30,2022-09-30,Pickpocket,2,2022
2022-09-30,2022-09-30,Purse Snatch,1,2022
2022-09-30,2022-09-30,Shoplifting,10,2022
2022-10-01,2022-10-01,Auto Parts,10,2022
2022-10-01,2022-10-01,From Building,9,2022
2022-10-01,2022-10-01,From Vehicle,75,2022
2022-10-01,2022-10-01,Other,33,2022
2022-10-01,2022-10-01,Pickpocket,4,2022
2022-10-01,2022-10-01,Purse Snatch,1,2022
2022-10-01,2022-10-01,Shoplifting,5,2022
2022-10-02,2022-10-02,Auto Parts,5,2022
2022-10-02,2022-10-02,Bicycle,2,2022
2022-10-02,2022-10-02,From Building,3,2022
2022-10-02,2022-10-02,From Vehicle,86,2022
2022-10-02,2022-10-02,Other,27,2022
2022-10-02,2022-10-02,Pickpocket,3,2022
2022-10-02,2022-10-02,Purse Snatch,1,2022
2022-10-02,2022-10-02,Shoplifting,8,2022
2022-10-03,2022-10-03,Auto Parts,7,2022
2022-10-03,2022-10-03,Bicycle,1,2022
2022-10-03,2022-10-03,From Building,2,2022
2022-10-03,2022-10-03,From Vehicle,64,2022
2022-10-03,2022-10-03,Other,21,2022
2022-10-03,2022-10-03,Pickpocket,1,2022
2022-10-03,2022-10-03,Shoplifting,1,2022
2022-10-04,2022-10-04,Auto Parts,4,2022
2022-10-04,2022-10-04,From Building,2,2022
2022-10-04,2022-10-04,From Vehicle,76,2022
2022-10-04,2022-10-04,Other,23,2022
2022-10-04,2022-10-04,Pickpocket,1,2022
2022-10-04,2022-10-04,Shoplifting,3,2022
2022-10-05,2022-10-05,Auto Parts,13,2022
2022-10-05,2022-10-05,Bicycle,1,2022
2022-10-05,2022-10-05,From Building,3,2022
2022-10-05,2022-10-05,From Vehicle,84,2022
2022-10-05,2022-10-05,Other,26,2022
2022-10-05,2022-10-05,Shoplifting,8,2022
2022-10-06,2022-10-06,Auto Parts,9,2022
2022-10-06,2022-10-06,From Building,7,2022
2022-10-06,2022-10-06,From Vehicle,74,2022
2022-10-06,2022-10-06,Other,25,2022
2022-10-06,2022-10-06,Shoplifting,7,2022
2022-10-07,2022-10-07,Auto Parts,7,2022
2022-10-07,2022-10-07,From Building,4,2022
2022-10-07,2022-10-07,From Vehicle,94,2022
2022-10-07,2022-10-07,Other,33,2022
2022-10-07,2022-10-07,Pickpocket,3,2022
2022-10-07,2022-10-07,Shoplifting,9,2022
2022-10-08,2022-10-08,Auto Parts,8,2022
2022-10-08,2022-10-08,From Building,4,2022
2022-10-08,2022-10-08,From Vehicle,74,2022
2022-10-08,2022-10-08,Other,28,2022
2022-10-08,2022-10-08,Pickpocket,2,2022
2022-10-08,2022-10-08,Shoplifting,5,2022
2022-10-09,2022-10-09,Auto Parts,4,2022
2022-10-09,2022-10-09,Bicycle,1,2022
2022-10-09,2022-10-09,From Building,1,2022
2022-10-09,2022-10-09,From Vehicle,97,2022
2022-10-09,2022-10-09,Other,28,2022
2022-10-09,2022-10-09,Pickpocket,5,2022
2022-10-09,2022-10-09,Shoplifting,7,2022
2022-10-10,2022-10-10,Auto Parts,3,2022
2022-10-10,2022-10-10,From Building,7,2022
2022-10-10,2022-10-10,From Vehicle,137,2022
2022-10-10,2022-10-10,Other,24,2022
2022-10-10,2022-10-10,Pickpocket,1,2022
2022-10-10,2022-10-10,Shoplifting,3,2022
2022-10-11,2022-10-11,Auto Parts,9,2022
2022-10-11,2022-10-11,From Building,5,2022
2022-10-11,2022-10-11,From Vehicle,80,2022
2022-10-11,2022-10-11,Other,18,2022
2022-10-11,2022-10-11,Shoplifting,4,2022
2022-10-12,2022-10-12,Auto Parts,9,2022
2022-10-12,2022-10-12,From Building,3,2022
2022-10-12,2022-10-12,From Vehicle,58,2022
2022-10-12,2022-10-12,Other,19,2022
2022-10-12,2022-10-12,Pickpocket,1,2022
2022-10-12,2022-10-12,Shoplifting,4,2022
2022-10-13,2022-10-13,Auto Parts,6,2022
2022-10-13,2022-10-13,Bicycle,4,2022
2022-10-13,2022-10-13,From Building,5,2022
2022-10-13,2022-10-13,From Vehicle,84,2022
2022-10-13,2022-10-13,Other,26,2022
2022-10-13,2022-10-13,Pickpocket,4,2022
2022-10-13,2022-10-13,Shoplifting,4,2022
2022-10-14,2022-10-14,Auto Parts,5,2022
2022-10-14,2022-10-14,From Building,2,2022
2022-10-14,2022-10-14,From Vehicle,100,2022
2022-10-14,2022-10-14,Other,41,2022
2022-10-14,2022-10-14,Pickpocket,6,2022
2022-10-14,2022-10-14,Shoplifting,9,2022
2022-10-15,2022-10-15,Auto Parts,8,2022
2022-10-15,2022-10-15,Bicycle,1,2022
2022-10-15,2022-10-15,From Building,4,2022
2022-10-15,2022-10-15,From Vehicle,96,2022
2022-10-15,2022-10-15,Other,42,2022
2022-10-15,2022-10-15,Pickpocket,1,2022
2022-10-15,2022-10-15,Shoplifting,7,2022
2022-10-16,2022-10-16,Auto Parts,5,2022
2022-10-16,2022-10-16,From Building,5,2022
2022-10-16,2022-10-16,From Vehicle,71,2022
2022-10-16,2022-10-16,Other,32,2022
2022-10-16,2022-10-16,Pickpocket,2,2022
2022-10-16,2022-10-16,Shoplifting,9,2022
2022-10-17,2022-10-17,Auto Parts,7,2022
2022-10-17,2022-10-17,Bicycle,2,2022
2022-10-17,2022-10-17,From Building,5,2022
2022-10-17,2022-10-17,From Vehicle,51,2022
2022-10-17,2022-10-17,Other,21,2022
2022-10-17,2022-10-17,Shoplifting,8,2022
2022-10-18,2022-10-18,Auto Parts,3,2022
2022-10-18,2022-10-18,From Building,11,2022
2022-10-18,2022-10-18,From Vehicle,75,2022
2022-10-18,2022-10-18,Other,17,2022
2022-10-18,2022-10-18,Purse Snatch,1,2022
2022-10-18,2022-10-18,Shoplifting,4,2022
2022-10-19,2022-10-19,Auto Parts,2,2022
2022-10-19,2022-10-19,Bicycle,2,2022
2022-10-19,2022-10-19,From Building,7,2022
2022-10-19,2022-10-19,From Vehicle,87,2022
2022-10-19,2022-10-19,Other,22,2022
2022-10-19,2022-10-19,Shoplifting,6,2022
2022-10-20,2022-10-20,Auto Parts,5,2022
2022-10-20,2022-10-20,From Building,4,2022
2022-10-20,2022-10-20,From Vehicle,82,2022
2022-10-20,2022-10-20,Other,16,2022
2022-10-20,2022-10-20,Pickpocket,3,2022
2022-10-20,2022-10-20,Shoplifting,14,2022
2022-10-21,2022-10-21,Auto Parts,4,2022
2022-10-21,2022-10-21,From Building,6,2022
2022-10-21,2022-10-21,From Vehicle,120,2022
2022-10-21,2022-10-21,Other,22,2022
2022-10-21,2022-10-21,Pickpocket,1,2022
2022-10-21,2022-10-21,Shoplifting,6,2022
2022-10-22,2022-10-22,Auto Parts,7,2022
2022-10-22,2022-10-22,Bicycle,2,2022
2022-10-22,2022-10-22,From Building,5,2022
2022-10-22,2022-10-22,From Vehicle,58,2022
2022-10-22,2022-10-22,Other,36,2022
2022-10-22,2022-10-22,Shoplifting,10,2022
2022-10-23,2022-10-23,Auto Parts,8,2022
2022-10-23,2022-10-23,From Building,6,2022
2022-10-23,2022-10-23,From Vehicle,77,2022
2022-10-23,2022-10-23,Other,26,2022
2022-10-23,2022-10-23,Shoplifting,8,2022
2022-10-24,2022-10-24,Auto Parts,11,2022
2022-10-24,2022-10-24,Bicycle,1,2022
2022-10-24,2022-10-24,From Building,6,2022
2022-10-24,2022-10-24,From Vehicle,68,2022
2022-10-24,2022-10-24,Other,17,2022
2022-10-24,2022-10-24,Shoplifting,4,2022
2022-10-25,2022-10-25,Auto Parts,8,2022
2022-10-25,2022-10-25,From Building,6,2022
2022-10-25,2022-10-25,From Vehicle,96,2022
2022-10-25,2022-10-25,Other,28,2022
2022-10-25,2022-10-25,Shoplifting,11,2022
2022-10-26,2022-10-26,Auto Parts,3,2022
2022-10-26,2022-10-26,Bicycle,2,2022
2022-10-26,2022-10-26,From Building,3,2022
2022-10-26,2022-10-26,From Vehicle,83,2022
2022-10-26,2022-10-26,Other,28,2022
2022-10-26,2022-10-26,Shoplifting,5,2022
2022-10-27,2022-10-27,Auto Parts,2,2022
2022-10-27,2022-10-27,Bicycle,2,2022
2022-10-27,2022-10-27,From Building,9,2022
2022-10-27,2022-10-27,From Vehicle,63,2022
2022-10-27,2022-10-27,Other,26,2022
2022-10-27,2022-10-27,Pickpocket,1,2022
2022-10-27,2022-10-27,Shoplifting,5,2022
2022-10-28,2022-10-28,Auto Parts,8,2022
2022-10-28,2022-10-28,From Building,3,2022
2022-10-28,2022-10-28,From Vehicle,87,2022
2022-10-28,2022-10-28,Other,19,2022
2022-10-28,2022-10-28,Shoplifting,5,2022
2022-10-29,2022-10-29,Auto Parts,5,2022
2022-10-29,2022-10-29,From Building,4,2022
2022-10-29,2022-10-29,From Vehicle,60,2022
2022-10-29,2022-10-29,Other,30,2022
2022-10-29,2022-10-29,Pickpocket,3,2022
2022-10-29,2022-10-29,Shoplifting,2,2022
2022-10-30,2022-10-30,Auto Parts,2,2022
2022-10-30,2022-10-30,From Building,5,2022
2022-10-30,2022-10-30,From Vehicle,61,2022
2022-10-30,2022-10-30,Other,24,2022
2022-10-30,2022-10-30,Pickpocket,1,2022
2022-10-30,2022-10-30,Shoplifting,5,2022
2022-10-31,2022-10-31,Auto Parts,4,2022
2022-10-31,2022-10-31,Bicycle,1,2022
2022-10-31,2022-10-31,From Building,2,2022
2022-10-31,2022-10-31,From Vehicle,58,2022
2022-10-31,2022-10-31,Other,18,2022
2022-10-31,2022-10-31,Shoplifting,5,2022
2022-11-01,2022-11-01,Auto Parts,4,2022
2022-11-01,2022-11-01,From Building,10,2022
2022-11-01,2022-11-01,From Vehicle,68,2022
2022-11-01,2022-11-01,Other,26,2022
2022-11-01,2022-11-01,Shoplifting,3,2022
2022-11-02,2022-11-02,Auto Parts,6,2022
2022-11-02,2022-11-02,From Building,7,2022
2022-11-02,2022-11-02,From Vehicle,83,2022
2022-11-02,2022-11-02,Other,15,2022
2022-11-02,2022-11-02,Pickpocket,1,2022
2022-11-02,2022-11-02,Shoplifting,3,2022
2022-11-03,2022-11-03,Auto Parts,9,2022
2022-11-03,2022-11-03,From Building,3,2022
2022-11-03,2022-11-03,From Vehicle,70,2022
2022-11-03,2022-11-03,Other,22,2022
